unnamed_0,deal_num,pre_rev_mul_ly,pre_ebitda_mul_ly,pre_ebit_mul_ly,pre_pbt_mul_ly,pre_pat_mul_ly,pre_np_mul_ly,pre_ta_mul_ly,pre_na_mul_ly,pre_cl_mul_ly,pre_eq_mul_ly,pre_cap_mul_ly,post_rev_mul_fy,post_ebitda_mul_fy,post_ebit_mul_fy,post_pbt_mul_fy,post_pat_mul_fy,post_np_mul_fy,post_ta_mul_fy,post_na_mul_fy,post_cl_mul_fy,post_eq_mul_fy,post_cap_mul_fy
10812.0,1907129850.0,0.18,-,-,12.08,11.78,-,0.4,-,0.68,1,-,0.18,-,-,8.22,7.93,-,0.54,-,1.39,0.89,-
10813.0,1943077254.0,0.57,19.87,19.87,8.94,12.54,-,1.12,-,2.51,2.02,-,0.14,-,-,-,-,-,-,-,-,-,-
10814.0,1943277034.0,1.59,12.69,30.78,453.62,453.62,-,1.41,-,2.04,5.96,-,1.75,n.s.,n.s.,n.s.,n.s.,-,1.4,-,1.69,11.76,-
10815.0,1941470209.0,0.07,-,-,83.67,83.67,-,0.06,-,-,0.21,-,0.02,-,-,0.51,0.51,-,0.03,-,-,0.15,-
10816.0,2008042677.0,2.95,n.s.,n.s.,n.s.,n.s.,-,18.6,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10817.0,1943176299.0,3.13,31.35,82.96,83.57,112.93,-,5.71,-,6.26,64.74,-,2.46,24.25,35.29,35.47,47.93,-,3.64,-,4.19,27.54,-
10818.0,2007690618.0,0.14,-,-,3.41,3.41,-,0.04,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-
10819.0,1907020896.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10820.0,1907113440.0,0.06,-,n.s.,26.83,33.68,-,0.1,-,0.28,0.62,-,0.1,-,n.s.,n.s.,n.s.,-,0.11,-,0.2,n.s.,-
10821.0,2007084302.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10822.0,1601048764.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10823.0,1909654958.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10824.0,1943003358.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10825.0,1943102515.0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10826.0,1907155548.0,-,-,-,-,-,-,-,-,-,-,-,0.79,3.45,3.45,3.45,4.15,-,0.47,-,8.01,0.5,-
10827.0,1941010917.0,7.59,-,-,n.s.,-,-,3.72,-,-,-,-,21.78,-,n.s.,n.s.,n.s.,-,1.89,-,5.32,2.93,-
10828.0,1943264184.0,1.36,-,-,n.s.,-,-,0.84,-,-,1.15,-,-,-,-,-,-,-,-,-,-,-,-
10829.0,1603059169.0,0.24,n.s.,n.s.,n.s.,n.s.,-,0.27,-,1.3,0.64,-,0.33,n.s.,n.s.,n.s.,n.s.,-,0.5,-,5.78,3.5,-
10830.0,2007667243.0,1.28,-,-,983.87,24.74,-,0.67,-,-,1.01,-,-,-,-,-,-,-,-,-,-,-,-
10831.0,2007063903.0,0,-,-,n.s.,-,-,1,-,n.s.,1,-,-,-,-,-,-,-,-,-,-,-,-
10832.0,1909201289.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10833.0,1941081461.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10834.0,1941347390.0,0.15,n.s.,n.s.,n.s.,n.s.,-,0.13,-,0.12,n.s.,-,0.09,n.s.,n.s.,n.s.,n.s.,-,0.13,-,0.1,n.s.,-
10835.0,270343.0,0.05,-,0.5,0.56,0.81,-,0.1,-,0.22,0.29,-,0.04,-,0.29,0.29,0.39,-,0.09,-,0.33,0.16,-
10836.0,1943058095.0,1.01,-,n.s.,n.s.,n.s.,-,0.65,-,2.29,0.92,-,0.75,-,80.73,80.73,80.73,-,0.76,-,4.64,0.91,-
10837.0,1941629320.0,1.14,n.s.,n.s.,n.s.,n.s.,-,0.32,-,1.28,0.51,1.37,1.26,5.34,16.7,15.46,16.9,-,0.32,-,1.4,0.5,1.37
10838.0,1601444501.0,-,-,-,-,-,-,-,-,-,-,-,0.42,n.s.,n.s.,n.s.,n.s.,-,0.45,-,1.62,0.97,0.82
10839.0,1943019457.0,15.91,-,n.s.,n.s.,n.s.,-,6.74,-,n.s.,6.74,-,-,-,-,-,-,-,-,-,-,-,-
10840.0,1941200122.0,0.33,14.94,28.32,n.s.,n.s.,-,2.08,-,3.33,n.s.,-,0.31,9.4,13.52,16.32,16.32,-,1.85,-,2.94,5.6,-
10841.0,1601204444.0,0.1,-,0.92,0.96,1.14,-,0.11,-,0.6,0.14,-,0.12,-,3.8,3.56,5.89,-,0.1,-,0.55,0.13,-
10842.0,2007619059.0,1.24,-,-,28.5,-,-,1.79,-,-,2.3,-,-,-,-,-,-,-,-,-,-,-,-
10843.0,2007621036.0,0.05,n.s.,n.s.,n.s.,n.s.,-,0.07,-,0.04,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10844.0,1941057119.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10845.0,1907220734.0,0.47,n.s.,n.s.,n.s.,n.s.,-,0.54,-,0.56,21.07,-,0.32,n.s.,n.s.,n.s.,n.s.,-,0.52,-,0.53,n.s.,-
10846.0,2007160537.0,0.6,8.46,n.s.,n.s.,n.s.,-,0.34,-,0.37,3.68,-,-,-,-,-,-,-,-,-,-,-,-
10847.0,1941376762.0,2.22,-,-,17.07,-,-,1.18,-,-,1.41,-,-,-,-,-,-,-,-,-,-,-,-
10848.0,1909168766.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10849.0,1601437787.0,0.73,-,23.12,n.s.,n.s.,-,0.15,-,4.95,n.s.,-,0.63,-,11.76,n.s.,n.s.,-,0.17,-,4.4,n.s.,-
10850.0,1909083631.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10851.0,1907143358.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10852.0,1943177230.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10853.0,2007006397.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10854.0,2007006396.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10855.0,2007911852.0,0.08,n.s.,n.s.,3.46,3.49,-,0.13,-,0.79,4.83,-,-,-,-,-,-,-,-,-,-,-,-
10856.0,1601242072.0,0.09,0.83,1.02,2.34,2.4,-,0.16,-,0.32,0.72,-,0.06,1.2,1.72,5.41,5.73,-,0.15,-,0.23,0.63,-
10857.0,2007065440.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10858.0,1941640069.0,1.21,-,-,4.29,-,-,1.9,-,-,1.92,-,-,-,-,-,-,-,-,-,-,-,-
10859.0,1941181371.0,0.18,-,1.79,1.69,1.77,-,0.29,-,1.34,2.97,-,0.38,-,n.s.,n.s.,n.s.,-,0.36,-,1.78,n.s.,-
10860.0,2007090287.0,n.s.,-,n.s.,n.s.,n.s.,-,n.s.,-,1.11,1.06,0.64,-,-,-,-,-,-,-,-,-,-,-
10861.0,1941579829.0,0.54,-,-,-,-,-,0.53,-,-,0.82,-,-,-,-,-,-,-,-,-,-,-,-
10862.0,1943045251.0,0.02,0.27,0.42,0.42,0.59,-,0.04,-,0.07,0.11,-,0.02,0.23,0.32,0.32,0.46,-,0.04,-,0.1,0.09,-
10863.0,1943107776.0,0.09,1.47,2.54,n.s.,n.s.,-,0.14,-,0.34,2.73,-,0.11,1.69,3.38,n.s.,n.s.,-,0.14,-,0.45,4.04,-
10864.0,1943215614.0,7.14,-,-,n.s.,n.s.,-,0.73,-,52.16,0.74,-,10.55,-,-,48.5,48.5,-,0.73,-,648.08,0.73,-
10865.0,1907204015.0,-,-,-,-,-,-,-,-,-,-,-,0.73,2.07,2.66,2.66,3.3,-,0.49,-,3.44,0.67,-
10866.0,1941446339.0,4.38,16.57,18.9,n.s.,n.s.,-,0.27,-,0.18,n.s.,-,5.99,-,n.s.,n.s.,n.s.,-,0.15,-,0.19,0.93,1.03
10867.0,1941467197.0,0.57,-,-,35.52,-,-,0.39,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-
10868.0,1941154996.0,0.16,-,7.91,7.82,7.82,-,0.4,-,0.71,0.89,-,0.37,-,-,n.s.,n.s.,-,0.63,-,-,0.83,-
10869.0,1909401826.0,4.72,n.s.,n.s.,n.s.,n.s.,-,0.48,-,1.44,0.73,0.61,1.5,1.92,2.22,2.32,2.52,-,0.25,-,0.45,0.57,-
10870.0,1941735011.0,0.27,-,-,3726.68,-,-,0.46,-,-,0.53,-,-,-,-,-,-,-,-,-,-,-,-
10871.0,2007086288.0,2.22,24.21,86.26,745.06,799.34,-,0.83,-,4.44,1.09,-,4.28,n.s.,n.s.,n.s.,n.s.,-,0.85,-,6.65,1.02,-
10872.0,1907164833.0,-,-,-,-,-,-,-,-,-,-,-,0.12,n.s.,n.s.,n.s.,n.s.,-,0.16,-,0.19,1.1,-
10873.0,1941591505.0,14.94,36.82,59.95,47.15,73.19,73.19,1.44,3.77,9.11,3.77,0.93,17.14,38.63,n.s.,6.16,8.86,8.86,1.44,-,20.13,2.76,1.01
10874.0,356872.0,0.28,4.64,15.4,14.72,20.43,-,0.26,-,0.69,0.68,-,0.37,0.89,0.98,14.83,28.83,-,0.46,-,2.5,0.66,-
10875.0,1941675241.0,30,-,-,n.s.,-,-,1.9,-,-,2.34,-,-,-,-,-,-,-,-,-,-,-,-
10876.0,2007152656.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10877.0,2007530852.0,0.45,-,21.69,21.69,31.51,-,0.46,-,1,0.93,-,0.43,-,9.67,9.67,15.81,-,0.39,-,0.81,0.98,-
10878.0,1907130043.0,-,n.s.,n.s.,n.s.,n.s.,-,2.17,-,0.95,n.s.,-,0.2,n.s.,n.s.,n.s.,n.s.,-,0.22,-,0.11,n.s.,-
10879.0,1943202085.0,0.06,-,2.11,24.69,82.99,-,0.05,-,0.06,0.63,-,-,-,-,-,-,-,-,-,-,-,-
10880.0,106337.0,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10881.0,1941027630.0,0.15,4.17,n.s.,n.s.,n.s.,-,0.03,-,0.02,n.s.,0,0.12,4.23,n.s.,n.s.,n.s.,-,0.07,-,0.01,n.s.,-
10882.0,2007308004.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10883.0,565322.0,0.56,6.17,9.21,11.38,12.61,-,0.64,-,1,1.82,-,0.77,n.s.,n.s.,7.18,8.86,-,0.52,-,1.47,1.51,-
10884.0,549310.0,0.25,n.s.,n.s.,n.s.,n.s.,-,0.7,-,0.12,n.s.,-,0.48,n.s.,n.s.,n.s.,-,-,0.77,-,0.5,n.s.,-
10885.0,1601071469.0,-,-,-,-,-,-,-,-,-,-,-,0,-,0.02,-,-,-,0,-,0.01,0.01,0
10886.0,2007319171.0,0.14,-,-,n.s.,-,-,0.18,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10887.0,2007400657.0,0.42,-,-,2.07,-,-,0.59,-,-,0.63,-,-,-,-,-,-,-,-,-,-,-,-
10888.0,2007248131.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10889.0,1907206499.0,-,-,-,-,-,-,-,-,-,-,-,94.57,n.s.,n.s.,n.s.,n.s.,-,3.58,-,147.91,3.67,-
10890.0,1647003464.0,-,-,-,-,-,-,-,-,-,-,-,30916.47,n.s.,n.s.,n.s.,n.s.,-,123.43,-,2.14,n.s.,-
10891.0,1909424777.0,0.46,-,-,11.29,-,-,0.24,-,-,1.03,-,0.54,-,-,n.s.,-,-,0.24,-,-,0.96,-
10892.0,1907088534.0,0.08,-,-,-,-,-,0.11,0.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10893.0,1943030361.0,-,-,-,-,-,-,-,-,-,-,-,0.37,3.14,4.51,4.51,4.65,-,0.18,-,0.57,0.27,-
10894.0,1943300954.0,34.74,-,-,n.s.,n.s.,-,1.74,-,2.42,6.2,-,154.78,-,-,n.s.,n.s.,-,8.7,-,14.76,21.17,-
10895.0,1941693839.0,0.09,0.58,3.12,3.83,4.61,-,0.1,-,0.2,0.22,-,0.16,0.44,1.21,1.23,1.83,-,0.14,-,0.99,0.2,-
10896.0,1941355917.0,0.35,-,n.s.,n.s.,n.s.,-,1.12,-,3.07,1.77,-,-,-,-,-,-,-,-,-,-,-,-
10897.0,2007080893.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10898.0,1907052897.0,0.16,-,4.7,4.7,6.66,-,0.12,-,0.14,0.94,-,0.1,-,n.s.,n.s.,n.s.,-,0.13,-,0.15,1.06,-
10899.0,1941225774.0,0.11,-,1.63,1.67,1.8,-,0.56,-,1.43,0.92,-,-,-,-,-,-,-,-,-,-,-,-
10900.0,1601304554.0,0.49,2.68,3.87,3.79,4,-,0.36,-,2.8,0.41,-,0.42,2.14,2.87,2.73,2.87,-,0.38,-,6.67,0.41,-
10901.0,621430.0,-,-,-,-,-,-,-,-,-,-,-,16.75,n.s.,n.s.,n.s.,n.s.,n.s.,0.09,-,1.91,0.09,0
10902.0,1601322696.0,0.08,n.s.,n.s.,n.s.,n.s.,-,0.14,-,0.24,0.91,-,0.05,n.s.,n.s.,n.s.,n.s.,-,0.1,-,0.15,3.71,-
10903.0,1601318695.0,0.31,-,4.8,4.8,4.8,-,0.44,-,10.84,0.52,-,0.31,-,n.s.,n.s.,n.s.,-,0.5,-,16.45,0.57,-
10904.0,1907238443.0,9.03,-,n.s.,n.s.,n.s.,-,8.75,-,3.59,n.s.,-,0.24,-,n.s.,n.s.,n.s.,-,0.24,-,0.21,n.s.,-
10905.0,99013.0,0.18,-,n.s.,n.s.,n.s.,-,0.13,-,2.29,0.13,-,0.21,-,n.s.,n.s.,n.s.,-,0.13,-,2.35,0.14,-
10906.0,117022.0,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10907.0,1943065596.0,0.31,3.02,7.44,8.8,12.5,-,0.31,-,1.38,0.58,-,0.42,3.57,10.59,29.76,29.76,-,0.34,-,1.82,0.57,-
10908.0,1909084690.0,7.36,47.3,n.s.,n.s.,n.s.,-,0.35,-,1.25,0.49,-,6.49,44.39,n.s.,n.s.,n.s.,-,0.35,-,1.23,0.49,-
10909.0,1941706007.0,-,-,-,-,-,-,-,-,-,-,0.84,3.98,-,-,-,-,-,-,-,-,-,1.11
10910.0,1909415387.0,0.46,-,n.s.,n.s.,n.s.,-,0.58,-,0.71,6.45,-,0.46,-,n.s.,n.s.,n.s.,-,0.61,-,0.83,3,-
10911.0,1943168847.0,0.45,-,n.s.,n.s.,n.s.,-,0.54,-,4.36,0.61,-,0.58,-,10.21,10.36,10.36,-,0.87,-,3.52,1.16,-
10912.0,2007204991.0,1.02,-,10.37,11.62,11.62,-,1.39,-,3.18,7.4,-,0.82,-,3.1,3.23,3.49,-,1.06,-,4.01,2.37,-
10913.0,260382.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10914.0,1633040502.0,0.38,4.76,20,20,40,-,0.5,-,1.26,0.92,-,0.43,6.9,n.s.,n.s.,n.s.,-,0.55,-,1.33,1.06,-
10915.0,1909473493.0,0.04,-,n.s.,n.s.,n.s.,-,0.02,-,0.04,0.07,-,0.05,-,n.s.,n.s.,n.s.,-,0.02,-,0.04,0.07,-
10916.0,1647005935.0,3.05,-,n.s.,n.s.,n.s.,-,2.86,-,0.62,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10917.0,1941333902.0,4.24,-,3491.16,3491.16,3491.16,-,1.52,-,1.52,5236.8,-,0.27,-,-,2.89,3.01,-,0.38,-,-,0.63,-
10918.0,1907227539.0,0.7,-,-,n.s.,-,-,0.49,-,-,0.49,-,-,-,-,-,-,-,-,-,-,-,-
10919.0,1909431167.0,0.06,0.82,0.82,0.98,1.26,-,0.12,-,0.14,0.93,-,0.03,0.35,0.35,0.38,0.47,-,0.09,-,0.13,0.31,-
10920.0,1909248917.0,0.79,1.22,2.65,n.s.,n.s.,-,0.11,-,0.5,n.s.,-,0.79,1.07,2.01,18.84,18.84,-,0.11,-,0.72,n.s.,-
10921.0,2007077547.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10922.0,1601191637.0,0.6,9.46,14.65,14.68,25.59,38.05,0.77,2.28,1.3,3.06,2.06,-,-,-,-,-,-,-,-,-,1,-
10923.0,1601346504.0,0.01,n.s.,n.s.,n.s.,n.s.,-,0.13,-,0.21,0.33,-,0.02,2.99,n.s.,n.s.,287.96,-,0.15,-,0.26,0.38,-
10924.0,1601290252.0,1.44,n.s.,n.s.,n.s.,n.s.,-,0.61,-,2.15,0.86,-,1.37,n.s.,n.s.,n.s.,n.s.,-,0.26,-,0.87,0.54,-
10925.0,1907237180.0,0.03,-,-,n.s.,-,-,0.03,-,-,-,-,0.04,-,-,43.06,50.86,-,0.02,-,-,0.04,-
10926.0,1943175295.0,0.73,-,n.s.,n.s.,n.s.,n.s.,0.44,1.39,0.72,1.39,-,0.31,3.42,40.7,n.s.,n.s.,n.s.,0.24,-,0.34,1.85,-
10927.0,1907081683.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10928.0,2007923428.0,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10929.0,1943003173.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10930.0,1941381233.0,0.13,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-
10931.0,1633007432.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10932.0,318077.0,0.15,2.34,2.34,5.88,8.4,-,0.38,-,0.62,0.95,-,0.08,2.2,2.2,2.8,3.64,-,0.17,-,0.24,0.76,-
10933.0,1943295580.0,0.66,8.13,8.72,8.72,10.52,-,1.42,-,3.65,2.31,-,0.43,3.2,3.81,3.81,4.53,-,0.94,-,2.03,2.13,-
10934.0,1941495584.0,0.02,-,-,n.s.,-,-,0.01,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-
10935.0,1941468533.0,1.51,-,-,0.03,-,-,0.12,-,-,0.87,-,-,-,-,-,-,-,-,-,-,-,-
10936.0,1907036380.0,0.08,1.03,1.53,2.21,2.15,-,0.21,-,0.15,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10937.0,1600001007.0,0.34,-,22.87,22.87,29.48,-,0.93,-,4.59,1.18,-,0.6,-,12.4,12.4,15.42,-,0.73,-,2.49,1.06,-
10938.0,1941570014.0,1.24,-,-,n.s.,n.s.,-,0.12,-,-,0.36,-,-,-,-,-,-,-,-,-,-,-,-
10939.0,1907188313.0,0.99,-,-,4.75,4.75,-,0.73,-,-,4.1,-,-,-,-,-,-,-,-,-,-,-,-
10940.0,1907163796.0,671.74,n.s.,n.s.,n.s.,n.s.,-,2.68,-,4.23,7.42,-,235.34,n.s.,n.s.,n.s.,n.s.,-,1.88,-,14.71,2.18,-
10941.0,1941003471.0,1.15,25.39,n.s.,n.s.,n.s.,-,2.12,-,9.4,3.13,-,0.91,43,n.s.,n.s.,n.s.,-,2.2,-,7.83,3.17,-
10942.0,2007172698.0,14.14,-,-,n.s.,-,-,3.67,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10943.0,1941216603.0,0.14,-,-,1.42,-,-,n.s.,-,-,-,-,0.22,-,-,2.42,4.58,-,0.14,-,-,0.22,-
10944.0,1943193284.0,0.08,-,-,1.37,1.5,-,0.22,-,0.36,0.53,-,0.06,-,-,0.78,0.89,-,0.24,-,0.35,0.74,-
10945.0,1603000938.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10946.0,1601454664.0,1.23,-,n.s.,n.s.,n.s.,-,0.29,-,1.33,0.37,-,-,-,-,-,-,-,-,-,-,-,-
10947.0,2007473374.0,0.19,n.s.,n.s.,n.s.,n.s.,-,0.75,-,1.39,8.52,-,0.27,353.36,353.36,n.s.,n.s.,-,0.39,-,1.16,10.54,-
10948.0,1943341540.0,6656.9,-,n.s.,n.s.,n.s.,-,0.99,-,302.59,0.99,-,3328.45,-,n.s.,n.s.,n.s.,-,0.99,-,154.81,1,-
10949.0,1941375579.0,0.03,-,-,1.02,-,-,0.02,-,-,1.77,-,-,-,-,-,-,-,-,-,-,-,-
10950.0,1943342873.0,2.75,n.s.,n.s.,n.s.,n.s.,-,0.18,-,0.78,0.31,-,1.7,n.s.,n.s.,n.s.,n.s.,-,0.18,-,0.67,0.32,-
10951.0,517484.0,0.09,n.s.,n.s.,n.s.,n.s.,-,0.24,-,0.13,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10952.0,1943057974.0,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,n.s.,-,12.13,-,599.54,12.38,-
10953.0,1909207345.0,0.33,n.s.,n.s.,n.s.,n.s.,-,0.71,-,0.83,n.s.,-,0.23,n.s.,n.s.,n.s.,n.s.,-,0.45,-,0.67,n.s.,-
10954.0,1941742593.0,0.26,-,-,3.26,-,-,0.54,-,-,0.74,-,-,-,-,-,-,-,-,-,-,-,-
10955.0,2007422632.0,1.96,-,n.s.,n.s.,n.s.,-,16.09,-,53.61,23.08,-,-,-,-,-,-,-,-,-,-,-,-
10956.0,2007093502.0,0.17,0.37,0.44,0.49,0.53,-,0.2,-,0.76,0.5,-,0.61,1.67,n.s.,n.s.,n.s.,-,0.1,-,0.26,0.64,-
10957.0,1943070462.0,2.3,-,3.25,4.11,4.11,-,0.38,-,1.02,1.14,-,2.38,-,3.4,4.08,4.08,-,0.38,-,1.04,0.89,-
10958.0,1943327232.0,968.61,-,-,n.s.,n.s.,-,0.53,-,0.99,1.15,-,5.02,-,-,7.25,7.25,-,0.72,-,2.62,1,-
10959.0,1941534172.0,1.38,-,-,n.s.,-,-,1.01,-,-,2.23,-,-,-,-,-,-,-,-,-,-,-,-
10960.0,2007111615.0,0.34,-,-,n.s.,-,-,0.18,-,-,0.38,-,-,-,-,-,-,-,-,-,-,-,-
10961.0,1941317058.0,10.31,33.19,70.54,180.75,196.55,-,3.26,-,95.49,3.38,-,-,-,-,-,-,-,-,-,-,-,-
10962.0,1941687916.0,0.68,5.22,n.s.,n.s.,n.s.,-,0.11,-,0.09,n.s.,-,26.98,26.98,86.95,86.95,102.46,-,0.97,-,58.82,0.99,-
10963.0,2007237832.0,0.49,-,-,-,6.77,-,1.73,4.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10964.0,200411.0,-,0.31,1.01,1.74,1.94,-,0.06,-,0.11,0.22,-,-,-,-,-,-,-,-,-,-,-,-
10965.0,1909154113.0,19.95,-,n.s.,n.s.,n.s.,-,0.39,-,3.29,0.44,-,16.91,-,n.s.,n.s.,n.s.,-,0.39,-,2.54,0.46,-
10966.0,1601283517.0,0.4,3.38,6.2,6.5,6.5,-,0.44,-,1.48,1.29,-,0.45,3.15,11.56,11.84,11.84,-,0.44,-,1.49,1.1,-
10967.0,396532.0,-,-,-,-,-,-,-,-,-,-,-,0.1,-,n.s.,n.s.,n.s.,-,0.01,-,0.3,0.02,0.01
10968.0,2007452850.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10969.0,1907008897.0,0.32,2.86,2.86,2.36,2.36,-,0.81,-,5.53,2.5,-,0.11,-,-,-,-,-,-,-,-,-,-
10970.0,1909084517.0,0.97,-,n.s.,n.s.,n.s.,-,0.41,-,0.27,n.s.,-,22.09,-,n.s.,n.s.,n.s.,-,0.57,-,0.3,n.s.,-
10971.0,1941267844.0,7.88,-,n.s.,n.s.,n.s.,-,1.12,-,n.s.,1.12,-,0.07,-,0.09,0.1,0.13,-,0.02,-,0.03,0.12,-
10972.0,1633097340.0,0.05,1.35,1.35,1.38,1.99,-,0.17,-,0.25,1.17,-,0.04,5.09,5.09,5.92,6.21,-,0.15,-,0.32,0.35,-
10973.0,1909287117.0,2.7,-,-,11.78,-,-,0.3,-,-,0.31,-,2.66,-,-,15.69,-,-,0.3,-,-,0.31,-
10974.0,1941651211.0,0.04,-,-,1.45,-,-,n.s.,-,-,-,-,0.14,-,n.s.,n.s.,n.s.,-,0.28,-,0.36,1.34,-
10975.0,1909499001.0,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,-,0.16,-,1.99,0.17,0.04
10976.0,1907094890.0,0.14,-,0.48,0.48,0.63,-,0.12,-,n.s.,0.12,-,3.72,-,53.85,53.85,n.s.,-,0.12,-,n.s.,0.12,-
10977.0,1601305187.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10978.0,183333.0,1.67,25.66,44.12,52.02,-,-,5.05,-,2.14,n.s.,-,-,-,-,-,-,-,6.8,-,4.41,n.s.,-
10979.0,1941528840.0,0.05,-,0.35,0.35,0.47,-,0.07,-,8.06,0.07,-,0.11,-,-,0.41,-,-,0.07,-,-,-,-
10980.0,2007071233.0,64.71,-,n.s.,n.s.,n.s.,-,0,-,0.01,0.1,-,-,-,-,-,-,-,-,-,-,-,-
10981.0,1943267344.0,0.33,-,4.47,8.7,8.7,-,1.83,-,5.56,2.74,-,0.26,-,0.27,0.27,0.27,-,0,-,3.97,0,-
10982.0,1601049111.0,0.46,7.18,17.95,13.93,17.28,-,0.81,-,1.71,1.53,-,0.4,6.62,11.52,13.33,17.28,-,0.86,-,2.55,1.4,-
10983.0,1647005260.0,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10984.0,1909073757.0,0.22,-,2.11,6.4,9.18,-,0.19,-,0.39,0.39,-,0.18,-,2.73,6.62,5.65,-,0.13,-,0.21,0.39,-
10985.0,1633020256.0,0.01,-,0.09,0.11,0.13,-,0.01,-,0.01,0.02,-,0.01,-,0.05,0.05,0.06,-,0,-,0.01,0.02,-
10986.0,1633093276.0,-,-,-,-,-,-,-,-,-,-,-,0.26,n.s.,n.s.,n.s.,n.s.,-,0.66,-,1.4,1.29,-
10987.0,1943023820.0,447.76,-,n.s.,n.s.,n.s.,-,1.03,-,42.73,1.05,-,2.01,-,15,15,15.86,-,0.64,-,8,0.7,-
10988.0,2007179178.0,3.08,n.s.,n.s.,n.s.,n.s.,-,0.09,-,0.14,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
10989.0,1941638683.0,0.5,5,5.19,5.26,7.01,-,1.26,-,2.39,2.92,-,0.38,5.87,6.18,6.47,8.63,-,0.86,-,2.75,2.18,-
10990.0,2007079869.0,1.22,2.36,2.37,2.65,3.34,-,0.42,-,5.57,0.6,0.84,1.14,2.36,2.36,2.6,3.21,-,0.34,-,2.2,0.49,0.71
10991.0,1941356175.0,0.88,-,-,29.73,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
