unnamed_0,deal_num,pre_rev_mul_ly,pre_ebitda_mul_ly,pre_ebit_mul_ly,pre_pbt_mul_ly,pre_pat_mul_ly,pre_np_mul_ly,pre_ta_mul_ly,pre_na_mul_ly,pre_cl_mul_ly,pre_eq_mul_ly,pre_cap_mul_ly,post_rev_mul_fy,post_ebitda_mul_fy,post_ebit_mul_fy,post_pbt_mul_fy,post_pat_mul_fy,post_np_mul_fy,post_ta_mul_fy,post_na_mul_fy,post_cl_mul_fy,post_eq_mul_fy,post_cap_mul_fy
9606.0,2007585107.0,1.54,15.76,29.95,27.55,33.25,-,1.06,-,6.11,1.34,-,-,-,-,-,-,-,-,-,-,-,-
9607.0,1907098542.0,-,-,-,-,-,-,-,-,-,-,-,3.24,-,23.43,16.32,18.84,-,45.16,-,5.66,3.6,-
9608.0,1907148099.0,2.32,-,11.96,13.52,15.48,-,2.06,-,3.87,5.84,-,2.05,-,8.96,8.72,9.9,-,1.61,-,3.76,3.67,-
9609.0,1633116428.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9610.0,1943025491.0,37.43,-,-,43.38,43.42,-,1.15,-,1371.79,1.15,-,235.41,-,-,n.s.,n.s.,-,1.15,-,7293.76,1.15,-
9611.0,1943119985.0,0.43,-,153.58,532.62,817.52,-,0.81,-,3.96,1.02,-,59.64,-,-,n.s.,n.s.,-,0.83,-,-,0.89,-
9612.0,1943354927.0,11.49,-,-,15.65,21.05,-,2.13,-,-,2.52,-,11.98,-,-,17.05,22.73,-,2.05,-,-,2.5,-
9613.0,1907040413.0,2.38,-,35.18,33.2,47.65,-,1.28,-,5.28,1.69,-,2.56,-,-,670.69,-,-,n.s.,-,-,-,-
9614.0,2008003164.0,7.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9615.0,2007794759.0,49.98,49.98,52.05,51.66,51.66,-,2.52,-,214.78,2.55,-,-,-,-,-,-,-,-,-,-,-,-
9616.0,1909655119.0,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9617.0,613311.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9618.0,80113.0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9619.0,1907053027.0,0.78,-,3.83,5.34,6.15,-,0.35,-,2.92,0.87,-,0.82,-,-,4.3,-,-,0.35,-,-,-,-
9620.0,1909272239.0,-,-,-,-,-,-,-,-,-,-,-,2.6,n.s.,n.s.,n.s.,n.s.,-,6.52,-,3.33,n.s.,-
9621.0,1907204468.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9622.0,1909176500.0,4.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9623.0,209030.0,5.46,-,40.99,40.99,49.03,49.03,3.74,4.55,21.24,4.55,-,-,-,-,-,-,-,-,-,-,-,-
9624.0,408938.0,-,-,-,-,-,-,-,-,-,-,-,0.06,-,2.04,1.16,1.29,-,0.13,-,0.66,0.16,-
9625.0,1941119642.0,0.94,9.22,14.39,3.61,4.93,-,0.89,-,1.98,9.23,-,0.99,8.55,13.4,n.s.,n.s.,-,1.01,-,2.39,n.s.,-
9626.0,1943041565.0,1.47,48.52,61.6,19.64,20.72,-,1.91,-,7.61,3.2,-,1.76,290.8,n.s.,27.72,29.85,-,2.11,-,9.43,2.91,-
9627.0,1907126038.0,0.82,-,-,28.81,-,-,1.85,-,-,-,-,0.39,-,15.37,11.05,13.02,-,0.58,-,0.96,1.49,-
9628.0,1943265412.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9629.0,82776.0,0.38,66.3,370.32,n.s.,n.s.,-,1.18,-,2.01,4.35,-,0.3,12.19,15.66,17.1,28.63,-,0.66,-,1.17,2.5,-
9630.0,1603050037.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.71,-,498.81,1.71,3.94
9631.0,1633057807.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9632.0,2007653290.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9633.0,1943201766.0,25.15,-,2710.52,n.s.,n.s.,-,13.63,-,27.42,38.14,-,4.91,-,-,n.s.,n.s.,-,1.15,-,-,n.s.,-
9634.0,1601396137.0,1.96,8.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9635.0,1907034298.0,4.4,-,12.68,12.51,13.56,-,1.13,-,36.36,1.17,-,4,-,-,237.43,316.64,-,1.26,-,-,1.35,-
9636.0,1941253850.0,102.46,-,n.s.,27.94,28.46,-,0.56,-,1.03,1.23,0.77,64.04,-,n.s.,76.84,90.41,-,0.56,-,1.08,1.18,0.47
9637.0,1943048857.0,1.38,-,-,-,-,-,2.32,-,n.s.,n.s.,-,1.51,-,-,14.78,19.73,-,1.95,-,-,2.87,-
9638.0,1943022131.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9639.0,1907189576.0,71.36,-,n.s.,n.s.,n.s.,-,6.05,-,33.61,7.57,-,55.56,-,n.s.,914.39,829.77,-,5.91,-,27.83,7.5,-
9640.0,2007799297.0,2.22,11.48,13.72,12.73,12.9,12.9,1.16,1.5,5.36,1.5,1.05,-,-,-,-,-,-,-,-,-,1.11,-
9641.0,1943257857.0,2.47,-,-,34.56,-,-,0.35,-,-,-,-,2.84,-,-,5.23,7.01,-,1.12,-,-,n.s.,-
9642.0,2007776251.0,1.71,21.62,31.2,12.54,17.01,-,0.83,-,5.05,1.05,2.14,1.64,-,-,-,-,-,-,-,-,-,1
9643.0,1943036985.0,1.16,-,n.s.,11.89,11.89,-,1.77,-,2.26,9.87,-,1.3,-,-,17.44,17.96,-,2.14,-,-,5.94,-
9644.0,2007171635.0,1.35,24.37,n.s.,n.s.,n.s.,-,0.69,-,2.59,1.44,1.08,-,-,-,-,-,-,-,-,-,0.6,-
9645.0,1943129101.0,0.61,-,18.86,30.7,44.09,-,0.66,-,1.5,1.54,0.23,-,-,-,-,-,-,-,-,-,-,-
9646.0,323913.0,-,-,-,-,-,-,-,-,-,-,-,0.31,-,-,-,13.41,-,0.68,-,2.12,1.28,-
9647.0,2007818000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9648.0,2007008296.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9649.0,429864.0,-,-,-,-,-,-,-,-,-,-,-,10.52,-,-,-,-,-,-,-,-,-,26.34
9650.0,586561.0,4.39,8.8,13.35,18.13,33.22,-,0.81,-,5.07,2.61,-,4.05,7.86,11.2,19.28,33.11,-,0.81,-,4.24,2.79,-
9651.0,439323.0,3.61,-,9.3,9.34,12.39,-,2.58,-,51.65,4.7,-,3.2,-,8.79,8.92,12.31,-,3.17,-,37.74,3.46,-
9652.0,532207.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9653.0,175108.0,1.17,7.2,11.82,58.24,83.06,83.06,1.15,1.44,6.3,1.44,-,-,-,-,-,-,-,-,-,-,-,-
9654.0,1943187433.0,1.98,-,-,8.59,9.48,-,0.51,-,-,2.27,-,2.09,-,-,43.22,79.5,-,0.53,-,-,2.21,-
9655.0,2007164147.0,13.94,-,-,15.01,17.94,-,0.95,-,-,0.96,-,-,-,-,-,-,-,-,-,-,-,-
9656.0,1907040723.0,2.42,-,9.14,9.91,11.12,-,3.08,-,9.57,4.54,-,0.67,-,-,8.46,8.38,-,0.94,-,-,1.9,-
9657.0,132688.0,75.4,-,n.s.,n.s.,n.s.,-,0.86,-,3.65,1.69,-,-,-,n.s.,1.58,1.59,-,0.55,-,27.78,0.82,-
9658.0,1907095765.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9659.0,2008020130.0,1.93,-,-,7.8,6.46,-,0.34,-,-,1.81,-,-,-,-,-,-,-,-,-,-,-,-
9660.0,2007668137.0,451.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9661.0,1633048720.0,0.34,-,32.6,28.83,28.83,-,1.12,-,2.65,n.s.,-,0.07,-,-,-,-,-,-,-,-,-,-
9662.0,1909427131.0,15.32,21.81,21.91,40.35,64.92,-,0.51,-,17.06,1,-,22.55,37.87,40.53,20.72,22.78,-,0.52,-,14.33,0.96,-
9663.0,1943266608.0,15.07,-,-,74.31,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9664.0,2007104315.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9665.0,92727.0,1.81,-,-,9.97,-,-,-,16.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9666.0,1943004451.0,0.37,-,n.s.,108.84,108.84,-,0.37,-,0.64,1.89,-,0.11,-,-,11.9,16.06,-,0.43,-,-,1.5,-
9667.0,215455.0,6.85,-,-,14.47,-,-,0.26,-,-,3.39,-,11.05,-,-,23.11,-,-,0.21,-,-,0.95,-
9668.0,2007257107.0,3.51,-,-,9.16,-,-,0.16,-,-,1.24,1.65,-,-,-,-,-,-,-,-,-,0.14,-
9669.0,1601081721.0,0.12,12.46,13.42,9.4,9.4,9.4,0.58,1.84,0.86,1.84,0.88,0.08,9.62,10.23,11.96,9.37,9.37,0.27,-,0.44,0.71,0.74
9670.0,1633105098.0,0.2,5.54,5.58,4.69,5.86,5.86,0.53,1.2,1.02,1.2,1.04,0.21,4.93,4.95,5.25,7.16,7.16,0.55,-,1.24,1.06,0.98
9671.0,1907124987.0,0.73,-,2.95,4.87,-,-,0.45,-,0.88,3.11,-,0.81,-,-,n.s.,n.s.,-,0.49,-,-,n.s.,-
9672.0,2007223833.0,4.77,23.31,24.35,24.01,30.92,-,6.81,-,12.45,16.7,-,3.13,20.83,21.78,20.8,25.78,-,5.4,-,12.37,10.17,-
9673.0,503919.0,0.73,-,-,-,-,-,-,-,-,-,-,0.61,-,-,-,-,-,-,-,-,-,-
9674.0,65586.0,8.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9675.0,1907180125.0,8.23,-,-,24.84,-,-,2.7,-,-,-,-,2.98,-,13.84,13.73,16.01,-,1.35,-,4.73,1.89,-
9676.0,2007770361.0,14.39,47.83,58.61,59.36,77.53,-,2.92,-,121.44,2.99,1.73,-,-,-,-,-,-,-,-,-,-,-
9677.0,1943318709.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9678.0,1939074175.0,2.99,n.s.,n.s.,n.s.,n.s.,-,1.4,-,3.39,2.72,-,4.42,54.77,n.s.,n.s.,n.s.,-,1.72,-,20.32,4.06,-
9679.0,2007024940.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9680.0,1601005861.0,0.57,6.64,9.41,11.85,16.39,-,1.75,-,2.7,6.05,-,0.54,12.07,22.59,42.95,57.92,-,1.26,-,1.61,6.06,-
9681.0,2007425536.0,14.15,-,-,10.71,-,-,1.59,-,-,1.63,-,-,-,-,-,-,-,-,-,-,-,-
9682.0,1943231710.0,9.72,-,-,n.s.,n.s.,-,0.83,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-
9683.0,368321.0,-,-,-,-,-,-,-,-,-,-,-,0.36,-,-,-,-,-,-,-,-,-,0.32
9684.0,1909246995.0,1.73,-,-,6.89,-,-,0.98,-,-,-,-,1.57,-,4.32,3.85,4.84,-,1.21,-,8.16,1.42,-
9685.0,1943318561.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9686.0,1601273624.0,11.65,74.08,140.39,141.52,610.28,-,0.52,-,27.13,0.62,-,13.74,51.02,105.5,87.99,109.19,-,0.52,-,19.43,0.62,-
9687.0,1943083245.0,2.73,-,-,90.04,-,-,0.19,-,-,1.18,0.91,-,-,-,-,-,-,-,-,-,0,-
9688.0,1941256020.0,-,-,-,-,-,-,-,-,-,-,1.11,-,n.s.,n.s.,n.s.,n.s.,-,2.71,-,5.93,4.99,2.49
9689.0,101321.0,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9690.0,1909297963.0,277.82,-,-,n.s.,-,-,2653.7,-,-,-,-,5.07,-,33.49,35.54,47.36,-,6.16,-,7.58,32.97,-
9691.0,2007145335.0,1.84,20.34,27.7,19.72,22.87,-,2.13,-,3.91,4.69,-,1.53,18.4,26.13,26.12,38.45,-,1.8,-,3.13,4.35,-
9692.0,1601254963.0,2.53,61.49,141.17,136.51,137.68,-,4.16,-,49.15,5.13,-,2.27,31.95,47.26,47.18,47.39,-,3.72,-,22.29,5.13,-
9693.0,160532.0,-,-,-,-,-,-,-,-,-,-,-,3663.04,-,-,-,n.s.,-,1.33,-,97.74,1.35,-
9694.0,2007094512.0,1.8,17.75,22.22,21.82,27.28,28.04,1.88,2.09,25.46,2.09,1.43,2.05,-,17.6,17.63,21.95,21.95,1.87,-,24.67,2.07,1.19
9695.0,1943022755.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9696.0,1907142860.0,1612.57,-,n.s.,5.87,6.47,-,0.71,-,1.51,1.39,-,-,-,-,-,-,-,-,-,-,-,-
9697.0,143463.0,0.96,5.24,6.92,23.67,n.s.,n.s.,2.01,n.s.,1.85,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
9698.0,211372.0,0.63,-,-,-,-,-,-,-,-,-,-,0.77,7.07,8.97,-,-,-,-,-,-,-,-
9699.0,1601001318.0,5.53,-,119.53,94.88,102.15,-,18.55,-,103.1,24.6,-,4.83,-,n.s.,n.s.,n.s.,-,14.13,-,120.69,16.98,-
9700.0,1601268208.0,0.46,0.59,6.74,5.41,7.09,-,0.16,-,0.39,1.39,-,0.63,0.72,9.23,47.61,32.97,-,0.16,-,0.44,2.17,-
9701.0,1943109505.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9702.0,1943062291.0,0.35,-,-,-,-,-,0.47,-,n.s.,n.s.,-,0.26,-,-,3.74,4.32,-,0.33,-,-,0.91,-
,,0.35,-,-,-,-,-,0.47,-,n.s.,n.s.,-,0.26,-,-,3.74,4.32,-,0.33,-,-,0.91,-
,,0.35,-,-,-,-,-,0.47,-,n.s.,n.s.,-,0.26,-,-,3.74,4.32,-,0.33,-,-,0.91,-
9703.0,1943349346.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9704.0,1601140478.0,5.87,-,n.s.,n.s.,n.s.,-,0.78,-,1.92,1.73,-,6.23,-,n.s.,n.s.,n.s.,-,0.64,-,1.08,2.13,-
9705.0,1909136131.0,2.64,9.5,10.65,10.61,13.91,-,1.66,-,2.33,5.85,-,2.37,8.32,9.25,9.25,11.91,-,0.41,-,0.43,7.08,-
9706.0,1943313278.0,8.39,-,-,20.01,23.82,-,5.09,-,34.85,5.98,-,4.53,-,-,10.11,10.22,-,2.12,-,34.37,2.53,-
9707.0,1907199762.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9708.0,1907117961.0,-,-,-,-,-,-,-,-,-,-,-,2.59,-,38.85,27.64,32.92,-,1.59,-,6.09,2.34,-
9709.0,1907142242.0,11.14,-,-,22.96,-,-,n.s.,-,-,-,-,3.84,-,6.57,6.12,7.12,-,2.79,-,11.26,3.94,-
9710.0,1633100091.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9711.0,1943284323.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9712.0,2007433019.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9713.0,1909039129.0,-,-,-,-,-,-,-,-,-,-,-,-,16.18,n.s.,n.s.,n.s.,-,1.92,-,7.11,2.75,-
,,-,-,-,-,-,-,-,-,-,-,-,-,16.18,n.s.,n.s.,n.s.,-,1.92,-,7.11,2.75,-
9714.0,1603062449.0,7.04,-,-,-,33.99,-,7.08,-,54.16,8.53,0.95,-,-,-,-,-,-,-,-,-,-,-
9715.0,1907218004.0,1.12,-,6.32,6.14,-,-,3.1,-,9.94,4.5,-,2.5,-,-,7.2,8.39,-,1.66,-,-,2.09,-
9716.0,2007038502.0,6.35,-,16.47,16.47,21.62,-,0.93,-,1.67,2.2,-,-,-,-,-,-,-,-,-,-,-,-
9717.0,514225.0,3.35,20.98,134.69,71.6,62.01,-,1.33,-,7.54,1.67,0.98,-,-,-,-,-,-,-,-,-,1.19,-
9718.0,1943085195.0,5.95,-,-,n.s.,n.s.,-,0.4,-,-,2.48,-,-,-,-,-,-,-,-,-,-,-,-
9719.0,1943114167.0,17.12,-,151.03,167.1,183.76,-,12.97,-,5.43,13.52,-,-,-,-,-,-,-,-,-,-,-,-
9720.0,2007796079.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9721.0,2007763821.0,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9722.0,2007761925.0,0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9723.0,2007608814.0,144.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9724.0,2007028529.0,14.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9725.0,1943149533.0,0.15,-,1.45,1.27,1.35,-,0.12,-,0.32,0.24,-,0.16,-,-,1.14,1.43,-,0.1,-,-,0.2,-
9726.0,1941418500.0,0.22,2.39,3.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9727.0,1941280107.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9728.0,1941158689.0,2.81,6.79,6.81,6.82,-,-,3.05,-,17.36,3.88,-,4.25,-,6.54,6.54,-,-,3.14,-,18.13,3.79,-
9729.0,1909650599.0,36.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9730.0,1907186767.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9731.0,215174.0,2.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9732.0,211715.0,1.95,-,12.89,11.84,16.95,16.95,1.99,2.44,12.45,2.44,-,-,-,-,-,-,-,-,-,-,-,-
9733.0,101511.0,24.64,n.s.,n.s.,n.s.,n.s.,n.s.,7.19,n.s.,25.71,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
9734.0,1943310585.0,17.28,94.26,103.82,104.27,130.89,-,13.79,-,38.41,21.52,-,4.8,64.99,79.63,115.99,159.55,-,9.54,-,19.23,18.94,-
9735.0,1941412847.0,7.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9736.0,1941322941.0,2.14,35.34,353.02,284.93,n.s.,-,3.07,-,17.15,4.22,-,1.44,3.89,4.23,4.16,4.35,-,1.81,-,19.96,2.14,-
9737.0,1909245149.0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9738.0,1909070692.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9739.0,1601407201.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9740.0,1601318819.0,3.67,-,12.9,21.95,29.11,-,1.69,-,77.98,n.s.,-,2.58,-,5.91,7.16,8.84,-,1.77,-,46.92,n.s.,-
9741.0,126775.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9742.0,120577.0,20.45,-,-,-,n.s.,-,23.6,-,-,29.15,-,-,-,-,-,-,-,-,-,-,-,-
9743.0,104937.0,70.96,n.s.,n.s.,n.s.,n.s.,n.s.,0.9,0.92,46.53,0.92,-,-,-,-,-,-,-,-,-,-,-,-
9744.0,1907201063.0,1.21,6.14,6.31,8.74,10.5,10.45,0.57,1.83,1.28,1.83,-,-,-,-,-,-,-,-,-,-,-,-
9745.0,1909047787.0,-,-,-,-,-,-,-,-,-,-,-,1.27,8.6,10.37,10.28,13.05,-,1.33,-,1.78,5.8,-
9746.0,1907066724.0,4.22,-,-,-,-,-,0.73,-,-,36.14,-,-,-,-,-,-,-,-,-,-,-,-
9747.0,76413.0,1.03,n.s.,n.s.,n.s.,n.s.,n.s.,1.72,2.6,5.08,2.6,-,-,-,-,-,-,-,-,-,-,-,-
9748.0,1909120845.0,5.82,-,-,-,-,-,7.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9749.0,1647002409.0,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,n.s.,n.s.,n.s.,-,2.98,-,28.69,3.32,-
9750.0,1943049368.0,1.62,18.74,21.85,19.56,25.95,-,1.35,-,5.22,2.02,-,1.09,-,10.56,9.64,13.82,-,1.26,-,4.87,1.86,-
9751.0,1907177098.0,1.2,-,13.48,13.28,14.88,-,1.95,-,5.01,3.2,-,1.51,-,26.48,26.18,27.44,-,2.06,-,7.32,2.87,-
9752.0,1943289602.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9753.0,147851.0,1.33,1.85,2.3,2.3,3.24,-,0.77,-,2.55,1.19,-,-,-,-,-,-,-,-,-,-,-,-
9754.0,1633075540.0,4.54,-,9.24,9.21,12.23,-,3.52,-,6.28,8.05,-,4.8,-,12,13.56,18.08,-,3.8,-,6.09,10.15,-
9755.0,1943090296.0,0.69,-,-,9.45,-,-,3.14,-,-,-,-,0.35,-,-,5.95,6.83,-,0.74,-,-,1.41,-
9756.0,2007303316.0,1.39,-,22.5,28.6,49.28,-,1.31,-,2.53,3.22,-,-,-,-,-,-,-,-,-,-,-,-
9757.0,2007827095.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9758.0,102443.0,3.21,-,-,10.13,-,-,0.14,-,-,1.85,-,-,-,-,-,-,-,-,-,-,-,-
9759.0,1943237110.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9760.0,2007539753.0,1233.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9761.0,1943235188.0,18972.49,-,-,n.s.,-,-,18,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-
9762.0,1943271744.0,4.97,-,n.s.,-,-,-,3.18,-,-,6.46,-,-,-,-,-,-,-,-,-,-,-,-
9763.0,1943084136.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9764.0,392991.0,1.31,-,2.58,2.58,3.69,-,1.63,-,-,1.94,-,-,-,-,-,-,-,-,-,-,-,-
9765.0,1909162791.0,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,n.s.,-,-,-,-,-,-,-,-
9766.0,1601369410.0,0.65,4.77,76.51,52.3,74.62,-,0.73,-,2.43,1.04,-,0.67,4.04,n.s.,14.88,14.28,-,0.8,-,1.17,2.5,-
9767.0,1907193757.0,3.63,-,16.25,16.25,17.4,-,0.83,-,5.64,3.56,-,2414.63,-,10760.87,10760.87,11000,-,1926.07,-,5755.81,2894.74,-
9768.0,2007392168.0,1.32,4.38,5.95,6.44,6.72,-,0.98,-,3.58,1.59,1.01,-,-,-,-,-,-,-,-,-,0.61,-
9769.0,1939051544.0,7,33.38,33.38,8.52,10.45,-,3.9,-,22.07,10.18,-,6.36,28.05,28.05,32.92,41.22,-,3.43,-,62.05,8.24,-
9770.0,93042.0,4.75,6.35,11.85,14.31,27.36,27.36,1.64,3.09,12.31,3.09,-,-,-,-,-,-,-,-,-,-,-,-
9771.0,1909049419.0,3.66,-,19.45,19.45,19.45,-,8.73,-,17.17,17.76,-,3.19,-,26.02,25.26,31.63,-,4.44,-,5.84,18.45,-
9772.0,1633055439.0,4.83,-,-,-,111.42,-,1.88,-,3.14,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
9773.0,1943109729.0,2.11,-,-,11.22,12.7,-,0.64,-,-,2.48,-,1.62,-,-,9.48,10.68,-,0.5,-,-,1.99,-
9774.0,1601490003.0,14.44,-,n.s.,n.s.,n.s.,-,15.26,-,212.68,16.62,-,16.38,-,290.23,20.02,24.31,-,5.66,-,8.22,18.18,-
9775.0,1909433565.0,1.35,12.6,22.02,28.12,52.64,-,1.17,-,1.78,6.6,-,1.34,n.s.,n.s.,n.s.,n.s.,-,1.24,-,1.47,18.04,-
9776.0,217626.0,4.59,-,n.s.,n.s.,n.s.,-,0.28,-,2.4,1.05,-,6.43,-,n.s.,n.s.,n.s.,-,0.23,-,0.83,1.17,-
9777.0,1907141231.0,2.04,-,n.s.,n.s.,n.s.,-,1.65,-,4.54,3.23,-,2.54,-,46.49,23.24,23.24,-,1.73,-,5.06,2.84,-
9778.0,1907139374.0,0.69,-,n.s.,n.s.,n.s.,-,0.45,-,1.96,0.59,1.35,0.95,-,n.s.,n.s.,n.s.,-,0.56,-,2.22,0.74,1.63
9779.0,1941587562.0,8.53,26.02,44.27,48.76,48.34,-,0.36,-,6.25,0.49,0.84,6.99,19.7,27.87,28.24,27.18,-,0.35,-,8.46,0.48,0.59
9780.0,654442.0,0.14,-,8.34,8.13,8.42,-,0.73,-,0.84,5.27,-,0.12,-,5.4,5.02,8.29,-,0.48,-,0.67,1.67,-
9781.0,2007427082.0,0.06,0.31,0.49,n.s.,n.s.,n.s.,0.08,n.s.,0.17,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
9782.0,2007627721.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9783.0,1943340356.0,0.53,12.45,13.11,12.82,16.41,-,0.36,-,1.37,0.52,-,-,-,-,-,-,-,-,-,-,-,-
